c
c test max format
10000.0 -867 -894 0
10000.0 -867 -895 0
10000.0 -868 -869 0
10000.0 -868 -870 0
10000.0 -868 -871 0
10000.0 -868 -872 0
10000.0 -868 -873 0
10000.0 -868 -874 0
10000.0 -868 -875 0
10000.0 -868 -876 0
10000.0 -868 -877 0
10000.0 -868 -878 0
10000.0 -868 -879 0
10000.0 -868 -880 0
10000.0 -868 -881 0
10000.0 -868 -882 0
10000.0 -868 -883 0
10000.0 -868 -884 0
10000.0 -868 -885 0
10000.0 -868 -886 0
10000.0 -868 -887 0
10000.0 -868 -888 0
10000.0 -868 -889 0
10000.0 -868 -890 0
10000.0 -868 -891 0
10000.0 -868 -892 0
10000.0 -868 -893 0
10000.0 -868 -894 0
10000.0 -868 -895 0
10000.0 -869 -870 0
10000.0 -869 -871 0
10000.0 -869 -872 0
10000.0 -869 -873 0
10000.0 -869 -874 0
10000.0 -869 -875 0
10000.0 -869 -876 0
10000.0 -869 -877 0
10000.0 -869 -878 0
10000.0 -869 -879 0
10000.0 -869 -880 0
10000.0 -869 -881 0
10000.0 -869 -882 0
10000.0 -869 -883 0
10000.0 -869 -884 0
10000.0 -869 -885 0
10000.0 -869 -886 0
10000.0 -869 -887 0
10000.0 -869 -888 0
10000.0 -869 -889 0
10000.0 -869 -890 0
10000.0 -869 -891 0
10000.0 -869 -892 0
10000.0 -869 -893 0
10000.0 -869 -894 0
10000.0 -869 -895 0
10000.0 -870 -871 0
10000.0 -870 -872 0
10000.0 -870 -873 0
10000.0 -870 -874 0
10000.0 -870 -875 0
10000.0 -870 -876 0
10000.0 -870 -877 0
10000.0 -870 -878 0
10000.0 -870 -879 0
10000.0 -870 -880 0
10000.0 -870 -881 0
10000.0 -870 -882 0
10000.0 -870 -883 0
10000.0 -870 -884 0
10000.0 -870 -885 0
10000.0 -870 -886 0
10000.0 -870 -887 0
10000.0 -870 -888 0
10000.0 -870 -889 0
10000.0 -870 -890 0
10000.0 -870 -891 0
10000.0 -870 -892 0
10000.0 -870 -893 0
10000.0 -870 -894 0
10000.0 -870 -895 0
10000.0 -871 -872 0
10000.0 -871 -873 0
10000.0 -871 -874 0
10000.0 -871 -875 0
10000.0 -871 -876 0
10000.0 -871 -877 0
10000.0 -871 -878 0
10000.0 -871 -879 0
10000.0 -871 -880 0
10000.0 -871 -881 0
10000.0 -871 -882 0
10000.0 -871 -883 0
10000.0 -871 -884 0
10000.0 -871 -885 0
10000.0 -871 -886 0
10000.0 -871 -887 0
10000.0 -871 -888 0
10000.0 -871 -889 0
10000.0 -871 -890 0
10000.0 -871 -891 0
10000.0 -871 -892 0
10000.0 -871 -893 0
10000.0 -871 -894 0
10000.0 -871 -895 0
10000.0 -872 -873 0
10000.0 -872 -874 0
10000.0 -872 -875 0
10000.0 -872 -876 0
10000.0 -872 -877 0
10000.0 -872 -878 0
10000.0 -872 -879 0
10000.0 -872 -880 0
10000.0 -872 -881 0
10000.0 -872 -882 0
10000.0 -872 -883 0
10000.0 -872 -884 0
10000.0 -872 -885 0
10000.0 -872 -886 0
10000.0 -872 -887 0
10000.0 -872 -888 0
10000.0 -872 -889 0
10000.0 -872 -890 0
10000.0 -872 -891 0
10000.0 -872 -892 0
10000.0 -872 -893 0
10000.0 -872 -894 0
10000.0 -872 -895 0
10000.0 -873 -874 0
10000.0 -873 -875 0
10000.0 -873 -876 0
10000.0 -873 -877 0
10000.0 -873 -878 0
10000.0 -873 -879 0
10000.0 -873 -880 0
10000.0 -873 -881 0
10000.0 -873 -882 0
10000.0 -873 -883 0
10000.0 -873 -884 0
10000.0 -873 -885 0
10000.0 -873 -886 0
10000.0 -873 -887 0
10000.0 -873 -888 0
10000.0 -873 -889 0
10000.0 -873 -890 0
10000.0 -873 -891 0
10000.0 -873 -892 0
10000.0 -873 -893 0
10000.0 -873 -894 0
10000.0 -873 -895 0
10000.0 -874 -875 0
10000.0 -874 -876 0
10000.0 -874 -877 0
10000.0 -874 -878 0
10000.0 -874 -879 0
10000.0 -874 -880 0
10000.0 -874 -881 0
10000.0 -874 -882 0
10000.0 -874 -883 0
10000.0 -874 -884 0
10000.0 -874 -885 0
10000.0 -874 -886 0
10000.0 -874 -887 0
10000.0 -874 -888 0
10000.0 -874 -889 0
10000.0 -874 -890 0
10000.0 -874 -891 0
10000.0 -874 -892 0
10000.0 -874 -893 0
10000.0 -874 -894 0
10000.0 -874 -895 0
10000.0 -875 -876 0
10000.0 -875 -877 0
10000.0 -875 -878 0
10000.0 -875 -879 0
10000.0 -875 -880 0
10000.0 -875 -881 0
10000.0 -875 -882 0
10000.0 -875 -883 0
10000.0 -875 -884 0
10000.0 -875 -885 0
10000.0 -875 -886 0
10000.0 -875 -887 0
10000.0 -875 -888 0
10000.0 -875 -889 0
10000.0 -875 -890 0
10000.0 -875 -891 0
10000.0 -875 -892 0
10000.0 -875 -893 0
10000.0 -875 -894 0
10000.0 -875 -895 0
10000.0 -876 -877 0
10000.0 -876 -878 0
10000.0 -876 -879 0
10000.0 -876 -880 0
10000.0 -876 -881 0
10000.0 -876 -882 0
10000.0 -876 -883 0
10000.0 -876 -884 0
10000.0 -876 -885 0
10000.0 -876 -886 0
10000.0 -876 -887 0
10000.0 -876 -888 0
10000.0 -876 -889 0
10000.0 -876 -890 0
10000.0 -876 -891 0
10000.0 -876 -892 0
10000.0 -876 -893 0
10000.0 -876 -894 0
10000.0 -876 -895 0
10000.0 -877 -878 0
10000.0 -877 -879 0
10000.0 -877 -880 0
10000.0 -877 -881 0
10000.0 -877 -882 0
10000.0 -877 -883 0
10000.0 -877 -884 0
10000.0 -877 -885 0
10000.0 -877 -886 0
10000.0 -877 -887 0
10000.0 -877 -888 0
10000.0 -877 -889 0
10000.0 -877 -890 0
10000.0 -877 -891 0
10000.0 -877 -892 0
10000.0 -877 -893 0
10000.0 -877 -894 0
10000.0 -877 -895 0
10000.0 -878 -879 0
10000.0 -878 -880 0
10000.0 -878 -881 0
10000.0 -878 -882 0
10000.0 -878 -883 0
10000.0 -878 -884 0
10000.0 -878 -885 0
10000.0 -878 -886 0
10000.0 -878 -887 0
10000.0 -878 -888 0
10000.0 -878 -889 0
10000.0 -878 -890 0
10000.0 -878 -891 0
10000.0 -878 -892 0
10000.0 -878 -893 0
10000.0 -878 -894 0
10000.0 -878 -895 0
10000.0 -879 -880 0
10000.0 -879 -881 0
10000.0 -879 -882 0
10000.0 -879 -883 0
10000.0 -879 -884 0
10000.0 -879 -885 0
10000.0 -879 -886 0
10000.0 -879 -887 0
10000.0 -879 -888 0
10000.0 -879 -889 0
10000.0 -879 -890 0
10000.0 -879 -891 0
10000.0 -879 -892 0
10000.0 -879 -893 0
10000.0 -879 -894 0
10000.0 -879 -895 0
10000.0 -880 -881 0
10000.0 -880 -882 0
10000.0 -880 -883 0
10000.0 -880 -884 0
10000.0 -880 -885 0
10000.0 -880 -886 0
10000.0 -880 -887 0
10000.0 -880 -888 0
10000.0 -880 -889 0
10000.0 -880 -890 0
10000.0 -880 -891 0
10000.0 -880 -892 0
10000.0 -880 -893 0
10000.0 -880 -894 0
10000.0 -880 -895 0
10000.0 -881 -882 0
10000.0 -881 -883 0
10000.0 -881 -884 0
10000.0 -881 -885 0
10000.0 -881 -886 0
10000.0 -881 -887 0
10000.0 -881 -888 0
10000.0 -881 -889 0
10000.0 -881 -890 0
10000.0 -881 -891 0
10000.0 -881 -892 0
10000.0 -881 -893 0
10000.0 -881 -894 0
10000.0 -881 -895 0
10000.0 -882 -883 0
10000.0 -882 -884 0
10000.0 -882 -885 0
10000.0 -882 -886 0
10000.0 -882 -887 0
10000.0 -882 -888 0
10000.0 -882 -889 0
10000.0 -882 -890 0
10000.0 -882 -891 0
10000.0 -882 -892 0
10000.0 -882 -893 0
10000.0 -882 -894 0
10000.0 -882 -895 0
10000.0 -883 -884 0
10000.0 -883 -885 0
10000.0 -883 -886 0
10000.0 -883 -887 0
10000.0 -883 -888 0
10000.0 -883 -889 0
10000.0 -883 -890 0
10000.0 -883 -891 0
10000.0 -883 -892 0
10000.0 -883 -893 0
10000.0 -883 -894 0
10000.0 -883 -895 0
10000.0 -884 -885 0
10000.0 -884 -886 0
10000.0 -884 -887 0
10000.0 -884 -888 0
10000.0 -884 -889 0
10000.0 -884 -890 0
10000.0 -884 -891 0
10000.0 -884 -892 0
10000.0 -884 -893 0
10000.0 -884 -894 0
10000.0 -884 -895 0
10000.0 -885 -886 0
10000.0 -885 -887 0
10000.0 -885 -888 0
10000.0 -885 -889 0
10000.0 -885 -890 0
10000.0 -885 -891 0
10000.0 -885 -892 0
10000.0 -885 -893 0
10000.0 -885 -894 0
10000.0 -885 -895 0
10000.0 -886 -887 0
10000.0 -886 -888 0
10000.0 -886 -889 0
10000.0 -886 -890 0
10000.0 -886 -891 0
10000.0 -886 -892 0
10000.0 -886 -893 0
10000.0 -886 -894 0
10000.0 -886 -895 0
10000.0 -887 -888 0
10000.0 -887 -889 0
10000.0 -887 -890 0
10000.0 -887 -891 0
10000.0 -887 -892 0
10000.0 -887 -893 0
10000.0 -887 -894 0
10000.0 -887 -895 0
10000.0 -888 -889 0
10000.0 -888 -890 0
10000.0 -888 -891 0
10000.0 -888 -892 0
10000.0 -888 -893 0
10000.0 -888 -894 0
10000.0 -888 -895 0
10000.0 -889 -890 0
10000.0 -889 -891 0
10000.0 -889 -892 0
10000.0 -889 -893 0
10000.0 -889 -894 0
10000.0 -889 -895 0
10000.0 -890 -891 0
10000.0 -890 -892 0
10000.0 -890 -893 0
10000.0 -890 -894 0
10000.0 -890 -895 0
10000.0 -891 -892 0
10000.0 -891 -893 0
10000.0 -891 -894 0
10000.0 -891 -895 0
10000.0 -892 -893 0
10000.0 -892 -894 0
10000.0 -892 -895 0
10000.0 -893 -894 0
10000.0 -893 -895 0
10000.0 -894 -895 0
10000.0 -896 -897 0
10000.0 -896 -898 0
10000.0 -896 -899 0
10000.0 -896 -900 0
10000.0 -896 -901 0
10000.0 -896 -902 0
10000.0 -896 -903 0
10000.0 -896 -904 0
10000.0 -896 -905 0
10000.0 -896 -906 0
10000.0 -896 -907 0
10000.0 -896 -908 0
10000.0 -896 -909 0
10000.0 -896 -910 0
10000.0 -896 -911 0
10000.0 -896 -912 0
10000.0 -896 -913 0
10000.0 -896 -914 0
10000.0 -896 -915 0
10000.0 -896 -916 0
10000.0 -896 -917 0
10000.0 -896 -918 0
10000.0 -896 -919 0
10000.0 -896 -920 0
10000.0 -896 -921 0
10000.0 -896 -922 0
10000.0 -896 -923 0
10000.0 -896 -924 0
10000.0 -896 -925 0
10000.0 -896 -926 0
10000.0 -896 -927 0
10000.0 -896 -928 0
10000.0 -896 -929 0
10000.0 -896 -930 0
10000.0 -896 -931 0
10000.0 -896 -932 0
10000.0 -896 -933 0
10000.0 -896 -934 0
10000.0 -896 -935 0
10000.0 -896 -936 0
10000.0 -896 -937 0
10000.0 -896 -938 0
10000.0 -896 -939 0
10000.0 -896 -940 0
10000.0 -896 -941 0
10000.0 -896 -942 0
10000.0 -896 -943 0
10000.0 -896 -944 0
10000.0 -896 -945 0
10000.0 -896 -946 0
10000.0 -896 -947 0
10000.0 -896 -948 0
10000.0 -896 -949 0
10000.0 -896 -950 0
10000.0 -896 -951 0
10000.0 -896 -952 0
10000.0 -896 -953 0
10000.0 -896 -954 0
10000.0 -896 -955 0
10000.0 -896 -956 0
10000.0 -897 -898 0
10000.0 -897 -899 0
10000.0 -897 -900 0
10000.0 -897 -901 0
10000.0 -897 -902 0
10000.0 -897 -903 0
10000.0 -897 -904 0
10000.0 -897 -905 0
10000.0 -897 -906 0
10000.0 -897 -907 0
10000.0 -897 -908 0
10000.0 -897 -909 0
10000.0 -897 -910 0
10000.0 -897 -911 0
10000.0 -897 -912 0
10000.0 -897 -913 0
10000.0 -897 -914 0
10000.0 -897 -915 0
10000.0 -897 -916 0
10000.0 -897 -917 0
10000.0 -897 -918 0
10000.0 -897 -919 0
10000.0 -897 -920 0
10000.0 -897 -921 0
10000.0 -897 -922 0
10000.0 -897 -923 0
10000.0 -897 -924 0
10000.0 -897 -925 0
10000.0 -897 -926 0
10000.0 -897 -927 0
10000.0 -897 -928 0
10000.0 -897 -929 0
10000.0 -897 -930 0
10000.0 -897 -931 0
10000.0 -897 -932 0
10000.0 -897 -933 0
10000.0 -897 -934 0
10000.0 -897 -935 0
10000.0 -897 -936 0
10000.0 -897 -937 0
10000.0 -897 -938 0
10000.0 -897 -939 0
10000.0 -897 -940 0
10000.0 -897 -941 0
10000.0 -897 -942 0
10000.0 -897 -943 0
10000.0 -897 -944 0
10000.0 -897 -945 0
10000.0 -897 -946 0
10000.0 -897 -947 0
10000.0 -897 -948 0
10000.0 -897 -949 0
10000.0 -897 -950 0
10000.0 -897 -951 0
10000.0 -897 -952 0
10000.0 -897 -953 0
10000.0 -897 -954 0
10000.0 -897 -955 0
10000.0 -897 -956 0
10000.0 -898 -899 0
10000.0 -898 -900 0
10000.0 -898 -901 0
10000.0 -898 -902 0
10000.0 -898 -903 0
10000.0 -898 -904 0
10000.0 -898 -905 0
10000.0 -898 -906 0
10000.0 -898 -907 0
10000.0 -898 -908 0
10000.0 -898 -909 0
10000.0 -898 -910 0
10000.0 -898 -911 0
10000.0 -898 -912 0
10000.0 -898 -913 0
10000.0 -898 -914 0
10000.0 -898 -915 0
10000.0 -898 -916 0
10000.0 -898 -917 0
10000.0 -898 -918 0
10000.0 -898 -919 0
10000.0 -898 -920 0
10000.0 -898 -921 0
10000.0 -898 -922 0
10000.0 -898 -923 0
10000.0 -898 -924 0
10000.0 -898 -925 0
10000.0 -898 -926 0
10000.0 -898 -927 0
10000.0 -898 -928 0
10000.0 -898 -929 0
10000.0 -898 -930 0
10000.0 -898 -931 0
10000.0 -898 -932 0
10000.0 -898 -933 0
10000.0 -898 -934 0
10000.0 -898 -935 0
10000.0 -898 -936 0
10000.0 -898 -937 0
10000.0 -898 -938 0
10000.0 -898 -939 0
10000.0 -898 -940 0
10000.0 -898 -941 0
10000.0 -898 -942 0
10000.0 -898 -943 0
10000.0 -898 -944 0
10000.0 -898 -945 0
10000.0 -898 -946 0
10000.0 -898 -947 0
10000.0 -898 -948 0
10000.0 -898 -949 0
10000.0 -898 -950 0
10000.0 -898 -951 0
10000.0 -898 -952 0
10000.0 -898 -953 0
10000.0 -898 -954 0
10000.0 -898 -955 0
10000.0 -898 -956 0
10000.0 -899 -900 0
10000.0 -899 -901 0
10000.0 -899 -902 0
10000.0 -899 -903 0
10000.0 -899 -904 0
10000.0 -899 -905 0
10000.0 -899 -906 0
10000.0 -899 -907 0
10000.0 -899 -908 0
10000.0 -899 -909 0
10000.0 -899 -910 0
10000.0 -899 -911 0
10000.0 -899 -912 0
10000.0 -899 -913 0
10000.0 -899 -914 0
10000.0 -899 -915 0
10000.0 -899 -916 0
10000.0 -899 -917 0
10000.0 -899 -918 0
10000.0 -899 -919 0
10000.0 -899 -920 0
10000.0 -899 -921 0
10000.0 -899 -922 0
10000.0 -899 -923 0
10000.0 -899 -924 0
10000.0 -899 -925 0
10000.0 -899 -926 0
10000.0 -899 -927 0
10000.0 -899 -928 0
10000.0 -899 -929 0
10000.0 -899 -930 0
10000.0 -899 -931 0
10000.0 -899 -932 0
10000.0 -899 -933 0
10000.0 -899 -934 0
10000.0 -899 -935 0
10000.0 -899 -936 0
10000.0 -899 -937 0
10000.0 -899 -938 0
10000.0 -899 -939 0
10000.0 -899 -940 0
10000.0 -899 -941 0
10000.0 -899 -942 0
10000.0 -899 -943 0
10000.0 -899 -944 0
10000.0 -899 -945 0
10000.0 -899 -946 0
10000.0 -899 -947 0
10000.0 -899 -948 0
10000.0 -899 -949 0
10000.0 -899 -950 0
10000.0 -899 -951 0
10000.0 -899 -952 0
10000.0 -899 -953 0
10000.0 -899 -954 0
10000.0 -899 -955 0
10000.0 -899 -956 0
10000.0 -900 -901 0
10000.0 -900 -902 0
10000.0 -900 -903 0
10000.0 -900 -904 0
10000.0 -900 -905 0
10000.0 -900 -906 0
10000.0 -900 -907 0
10000.0 -900 -908 0
10000.0 -900 -909 0
10000.0 -900 -910 0
10000.0 -900 -911 0
10000.0 -900 -912 0
10000.0 -900 -913 0
10000.0 -900 -914 0
10000.0 -900 -915 0
10000.0 -900 -916 0
10000.0 -900 -917 0
10000.0 -900 -918 0
10000.0 -900 -919 0
10000.0 -900 -920 0
10000.0 -900 -921 0
10000.0 -900 -922 0
10000.0 -900 -923 0
10000.0 -900 -924 0
10000.0 -900 -925 0
10000.0 -900 -926 0
10000.0 -900 -927 0
10000.0 -900 -928 0
10000.0 -900 -929 0
10000.0 -900 -930 0
10000.0 -900 -931 0
10000.0 -900 -932 0
10000.0 -900 -933 0
10000.0 -900 -934 0
10000.0 -900 -935 0
10000.0 -900 -936 0
10000.0 -900 -937 0
10000.0 -900 -938 0
10000.0 -900 -939 0
10000.0 -900 -940 0
10000.0 -900 -941 0
10000.0 -900 -942 0
10000.0 -900 -943 0
10000.0 -900 -944 0
10000.0 -900 -945 0
10000.0 -900 -946 0
10000.0 -900 -947 0
10000.0 -900 -948 0
10000.0 -900 -949 0
10000.0 -900 -950 0
10000.0 -900 -951 0
10000.0 -900 -952 0
10000.0 -900 -953 0
10000.0 -900 -954 0
10000.0 -900 -955 0
10000.0 -900 -956 0
10000.0 -901 -902 0
10000.0 -901 -903 0
10000.0 -901 -904 0
10000.0 -901 -905 0
10000.0 -901 -906 0
10000.0 -901 -907 0
10000.0 -901 -908 0
10000.0 -901 -909 0
10000.0 -901 -910 0
10000.0 -901 -911 0
10000.0 -901 -912 0
10000.0 -901 -913 0
10000.0 -901 -914 0
10000.0 -901 -915 0
10000.0 -901 -916 0
10000.0 -901 -917 0
10000.0 -901 -918 0
10000.0 -901 -919 0
10000.0 -901 -920 0
10000.0 -901 -921 0
10000.0 -901 -922 0
10000.0 -901 -923 0
10000.0 -901 -924 0
10000.0 -901 -925 0
10000.0 -901 -926 0
10000.0 -901 -927 0
10000.0 -901 -928 0
10000.0 -901 -929 0
10000.0 -901 -930 0
10000.0 -901 -931 0
10000.0 -901 -932 0
10000.0 -901 -933 0
10000.0 -901 -934 0
10000.0 -901 -935 0
10000.0 -901 -936 0
10000.0 -901 -937 0
10000.0 -901 -938 0
10000.0 -901 -939 0
10000.0 -901 -940 0
10000.0 -901 -941 0
10000.0 -901 -942 0
10000.0 -901 -943 0
10000.0 -901 -944 0
10000.0 -901 -945 0
10000.0 -901 -946 0
10000.0 -901 -947 0
10000.0 -901 -948 0
10000.0 -901 -949 0
10000.0 -901 -950 0
10000.0 -901 -951 0
10000.0 -901 -952 0
10000.0 -901 -953 0
10000.0 -901 -954 0
10000.0 -901 -955 0
10000.0 -901 -956 0
10000.0 -902 -903 0
10000.0 -902 -904 0
10000.0 -902 -905 0
10000.0 -902 -906 0
10000.0 -902 -907 0
10000.0 -902 -908 0
10000.0 -902 -909 0
10000.0 -902 -910 0
10000.0 -902 -911 0
10000.0 -902 -912 0
10000.0 -902 -913 0
10000.0 -902 -914 0
10000.0 -902 -915 0
10000.0 -902 -916 0
10000.0 -902 -917 0
10000.0 -902 -918 0
10000.0 -902 -919 0
10000.0 -902 -920 0
10000.0 -902 -921 0
10000.0 -902 -922 0
10000.0 -902 -923 0
10000.0 -902 -924 0
10000.0 -902 -925 0
10000.0 -902 -926 0
10000.0 -902 -927 0
10000.0 -902 -928 0
10000.0 -902 -929 0
10000.0 -902 -930 0
10000.0 -902 -931 0
10000.0 -902 -932 0
10000.0 -902 -933 0
10000.0 -902 -934 0
10000.0 -902 -935 0
10000.0 -902 -936 0
10000.0 -902 -937 0
10000.0 -902 -938 0
10000.0 -902 -939 0
10000.0 -902 -940 0
10000.0 -902 -941 0
10000.0 -902 -942 0
10000.0 -902 -943 0
10000.0 -902 -944 0
10000.0 -902 -945 0
10000.0 -902 -946 0
10000.0 -902 -947 0
10000.0 -902 -948 0
10000.0 -902 -949 0
10000.0 -902 -950 0
10000.0 -902 -951 0
10000.0 -902 -952 0
10000.0 -902 -953 0
10000.0 -902 -954 0
10000.0 -902 -955 0
10000.0 -902 -956 0
10000.0 -903 -904 0
10000.0 -903 -905 0
10000.0 -903 -906 0
10000.0 -903 -907 0
10000.0 -903 -908 0
10000.0 -903 -909 0
10000.0 -903 -910 0
10000.0 -903 -911 0
10000.0 -903 -912 0
10000.0 -903 -913 0
10000.0 -903 -914 0
10000.0 -903 -915 0
10000.0 -903 -916 0
10000.0 -903 -917 0
10000.0 -903 -918 0
10000.0 -903 -919 0
10000.0 -903 -920 0
10000.0 -903 -921 0
10000.0 -903 -922 0
10000.0 -903 -923 0
10000.0 -903 -924 0
10000.0 -903 -925 0
10000.0 -903 -926 0
10000.0 -903 -927 0
10000.0 -903 -928 0
10000.0 -903 -929 0
10000.0 -903 -930 0
10000.0 -903 -931 0
10000.0 -903 -932 0
10000.0 -903 -933 0
10000.0 -903 -934 0
10000.0 -903 -935 0
10000.0 -903 -936 0
10000.0 -903 -937 0
10000.0 -903 -938 0
10000.0 -903 -939 0
10000.0 -903 -940 0
10000.0 -903 -941 0
10000.0 -903 -942 0
10000.0 -903 -943 0
10000.0 -903 -944 0
10000.0 -903 -945 0
10000.0 -903 -946 0
10000.0 -903 -947 0
10000.0 -903 -948 0
10000.0 -903 -949 0
10000.0 -903 -950 0
10000.0 -903 -951 0
10000.0 -903 -952 0
10000.0 -903 -953 0
10000.0 -903 -954 0
10000.0 -903 -955 0
10000.0 -903 -956 0
10000.0 -904 -905 0
10000.0 -904 -906 0
10000.0 -904 -907 0
10000.0 -904 -908 0
10000.0 -904 -909 0
10000.0 -904 -910 0
10000.0 -904 -911 0
10000.0 -904 -912 0
10000.0 -904 -913 0
10000.0 -904 -914 0
10000.0 -904 -915 0
10000.0 -904 -916 0
10000.0 -904 -917 0
10000.0 -904 -918 0
10000.0 -904 -919 0
10000.0 -904 -920 0
10000.0 -904 -921 0
10000.0 -904 -922 0
10000.0 -904 -923 0
10000.0 -904 -924 0
10000.0 -904 -925 0
10000.0 -904 -926 0
10000.0 -904 -927 0
10000.0 -904 -928 0
10000.0 -904 -929 0
10000.0 -904 -930 0
10000.0 -904 -931 0
10000.0 -904 -932 0
10000.0 -904 -933 0
10000.0 -904 -934 0
10000.0 -904 -935 0
10000.0 -904 -936 0
10000.0 -904 -937 0
10000.0 -904 -938 0
10000.0 -904 -939 0
10000.0 -904 -940 0
10000.0 -904 -941 0
10000.0 -904 -942 0
10000.0 -904 -943 0
10000.0 -904 -944 0
10000.0 -904 -945 0
10000.0 -904 -946 0
10000.0 -904 -947 0
10000.0 -904 -948 0
10000.0 -904 -949 0
10000.0 -904 -950 0
10000.0 -904 -951 0
10000.0 -904 -952 0
10000.0 -904 -953 0
10000.0 -904 -954 0
10000.0 -904 -955 0
10000.0 -904 -956 0
10000.0 -905 -906 0
10000.0 -905 -907 0
10000.0 -905 -908 0
10000.0 -905 -909 0
10000.0 -905 -910 0
10000.0 -905 -911 0
10000.0 -905 -912 0
10000.0 -905 -913 0
10000.0 -905 -914 0
10000.0 -905 -915 0
10000.0 -905 -916 0
10000.0 -905 -917 0
10000.0 -905 -918 0
10000.0 -905 -919 0
10000.0 -905 -920 0
10000.0 -905 -921 0
10000.0 -905 -922 0
10000.0 -905 -923 0
10000.0 -905 -924 0
10000.0 -905 -925 0
10000.0 -905 -926 0
10000.0 -905 -927 0
10000.0 -905 -928 0
10000.0 -905 -929 0
10000.0 -905 -930 0
10000.0 -905 -931 0
10000.0 -905 -932 0
10000.0 -905 -933 0
10000.0 -905 -934 0
10000.0 -905 -935 0
10000.0 -905 -936 0
10000.0 -905 -937 0
10000.0 -905 -938 0
10000.0 -905 -939 0
10000.0 -905 -940 0
10000.0 -905 -941 0
10000.0 -905 -942 0
10000.0 -905 -943 0
10000.0 -905 -944 0
10000.0 -905 -945 0
10000.0 -905 -946 0
10000.0 -905 -947 0
10000.0 -905 -948 0
10000.0 -905 -949 0
10000.0 -905 -950 0
10000.0 -905 -951 0
10000.0 -905 -952 0
10000.0 -905 -953 0
10000.0 -905 -954 0
10000.0 -905 -955 0
10000.0 -905 -956 0
10000.0 -906 -907 0
10000.0 -906 -908 0
10000.0 -906 -909 0
10000.0 -906 -910 0
10000.0 -906 -911 0
10000.0 -906 -912 0
10000.0 -906 -913 0
10000.0 -906 -914 0
10000.0 -906 -915 0
10000.0 -906 -916 0
10000.0 -906 -917 0
10000.0 -906 -918 0
10000.0 -906 -919 0
10000.0 -906 -920 0
10000.0 -906 -921 0
10000.0 -906 -922 0
10000.0 -906 -923 0
10000.0 -906 -924 0
10000.0 -906 -925 0
10000.0 -906 -926 0
10000.0 -906 -927 0
10000.0 -906 -928 0
10000.0 -906 -929 0
10000.0 -906 -930 0
10000.0 -906 -931 0
10000.0 -906 -932 0
10000.0 -906 -933 0
10000.0 -906 -934 0
10000.0 -906 -935 0
10000.0 -906 -936 0
10000.0 -906 -937 0
10000.0 -906 -938 0
10000.0 -906 -939 0
10000.0 -906 -940 0
10000.0 -906 -941 0
10000.0 -906 -942 0
10000.0 -906 -943 0
10000.0 -906 -944 0
10000.0 -906 -945 0
10000.0 -906 -946 0
10000.0 -906 -947 0
10000.0 -906 -948 0
10000.0 -906 -949 0
10000.0 -906 -950 0
10000.0 -906 -951 0
10000.0 -906 -952 0
10000.0 -906 -953 0
10000.0 -906 -954 0
10000.0 -906 -955 0
10000.0 -906 -956 0
10000.0 -907 -908 0
10000.0 -907 -909 0
10000.0 -907 -910 0
10000.0 -907 -911 0
10000.0 -907 -912 0
10000.0 -907 -913 0
10000.0 -907 -914 0
10000.0 -907 -915 0
10000.0 -907 -916 0
10000.0 -907 -917 0
10000.0 -907 -918 0
10000.0 -907 -919 0
10000.0 -907 -920 0
10000.0 -907 -921 0
10000.0 -907 -922 0
10000.0 -907 -923 0
10000.0 -907 -924 0
10000.0 -907 -925 0
10000.0 -907 -926 0
10000.0 -907 -927 0
10000.0 -907 -928 0
10000.0 -907 -929 0
10000.0 -907 -930 0
10000.0 -907 -931 0
10000.0 -907 -932 0
10000.0 -907 -933 0
10000.0 -907 -934 0
10000.0 -907 -935 0
10000.0 -907 -936 0
10000.0 -907 -937 0
10000.0 -907 -938 0
10000.0 -907 -939 0
10000.0 -907 -940 0
10000.0 -907 -941 0
10000.0 -907 -942 0
10000.0 -907 -943 0
10000.0 -907 -944 0
10000.0 -907 -945 0
10000.0 -907 -946 0
10000.0 -907 -947 0
10000.0 -907 -948 0
10000.0 -907 -949 0
10000.0 -907 -950 0
10000.0 -907 -951 0
10000.0 -907 -952 0
10000.0 -907 -953 0
10000.0 -907 -954 0
10000.0 -907 -955 0
10000.0 -907 -956 0
10000.0 -908 -909 0
10000.0 -908 -910 0
10000.0 -908 -911 0
10000.0 -908 -912 0
10000.0 -908 -913 0
10000.0 -908 -914 0
10000.0 -908 -915 0
10000.0 -908 -916 0
10000.0 -908 -917 0
10000.0 -908 -918 0
10000.0 -908 -919 0
10000.0 -908 -920 0
10000.0 -908 -921 0
10000.0 -908 -922 0
10000.0 -908 -923 0
10000.0 -908 -924 0
10000.0 -908 -925 0
10000.0 -908 -926 0
10000.0 -908 -927 0
10000.0 -908 -928 0
10000.0 -908 -929 0
10000.0 -908 -930 0
10000.0 -908 -931 0
10000.0 -908 -932 0
10000.0 -908 -933 0
10000.0 -908 -934 0
10000.0 -908 -935 0
10000.0 -908 -936 0
10000.0 -908 -937 0
10000.0 -908 -938 0
10000.0 -908 -939 0
10000.0 -908 -940 0
10000.0 -908 -941 0
10000.0 -908 -942 0
10000.0 -908 -943 0
10000.0 -908 -944 0
10000.0 -908 -945 0
10000.0 -908 -946 0
10000.0 -908 -947 0
10000.0 -908 -948 0
10000.0 -908 -949 0
10000.0 -908 -950 0
